2017-01-09,1,528,1432,951,1190,5526,989,72,3004,471,1449
2017-01-09,2,518,1436,935,1160,5353,957,65,2984,457,1414
2017-01-09,3,514,1409,946,1169,5257,942,65,2989,442,1383
2017-01-09,4,517,1393,908,1185,5196,931,69,2975,432,1356
2017-01-09,5,515,1373,924,1225,5247,945,69,3023,432,1367
2017-01-09,6,518,1386,985,1290,5494,993,70,3149,463,1442
2017-01-09,7,523,1398,1094,1438,6012,1096,79,3355,483,1545
2017-01-09,8,514,1451,1192,1533,6712,1204,81,3643,548,1675
2017-01-09,9,545,1412,1197,1540,6879,1223,84,3720,556,1699
2017-01-09,10,536,1411,1211,1435,6993,1211,82,3702,553,1677
2017-01-09,11,522,1386,1218,1375,7104,1193,82,3642,543,1658
2017-01-09,12,524,1366,1107,1421,7124,1167,59,3605,530,1639
2017-01-09,13,532,1353,1132,1382,7055,1139,70,3571,526,1639
2017-01-09,14,526,1346,1108,1336,7047,1132,90,3556,520,1654
2017-01-09,15,524,1360,1161,1280,6974,1105,92,3602,529,1669
2017-01-09,16,553,1408,1173,1334,6995,1138,97,3684,540,1733
2017-01-09,17,553,1438,1230,1423,7132,1223,96,3831,570,1796
2017-01-09,18,553,1504,1331,1484,7450,1328,99,3992,590,1862
2017-01-09,19,578,1479,1305,1425,7398,1323,94,3980,579,1829
2017-01-09,20,590,1454,1280,1410,7269,1305,88,3970,587,1792
2017-01-09,21,606,1408,1220,1360,7046,1267,80,3842,570,1771
2017-01-09,22,607,1339,1152,1293,6760,1192,79,3697,551,1690
2017-01-09,23,609,1315,1036,1201,6302,1089,72,3440,501,1589
2017-01-09,24,590,1307,911,1177,5849,982,70,3168,473,1481
2017-01-10,1,542,1258,844,1117,5470,914,74,3002,441,1401
2017-01-10,2,530,1234,771,1142,5252,883,70,2868,412,1389
2017-01-10,3,508,1231,753,1135,5111,869,75,2814,411,1389
2017-01-10,4,507,1241,772,1130,5050,854,72,2833,409,1340
2017-01-10,5,510,1232,768,1173,5104,859,73,2827,423,1341
2017-01-10,6,509,1248,845,1184,5373,908,68,2905,432,1374
2017-01-10,7,536,1249,978,1255,5890,1002,70,3155,466,1476
2017-01-10,8,546,1310,969,1452,6560,1102,66,3431,506,1614
2017-01-10,9,572,1333,942,1486,6723,1121,71,3492,524,1644
2017-01-10,10,577,1339,930,1476,6850,1117,72,3413,526,1643
2017-01-10,11,585,1340,940,1421,6940,1116,70,3441,523,1655
2017-01-10,12,582,1329,946,1397,7017,1116,70,3513,528,1656
2017-01-10,13,577,1335,926,1429,7004,1118,68,3508,523,1644
2017-01-10,14,572,1338,935,1441,7011,1107,63,3563,518,1629
2017-01-10,15,563,1342,945,1431,6975,1104,62,3603,508,1623
2017-01-10,16,539,1344,963,1462,6970,1111,75,3648,515,1624
2017-01-10,17,540,1385,1020,1540,7128,1161,76,3807,539,1668
2017-01-10,18,559,1422,1087,1592,7384,1279,80,3921,559,1731
2017-01-10,19,568,1432,1038,1587,7302,1266,85,3867,551,1706
2017-01-10,20,575,1442,1009,1584,7120,1243,119,3709,567,1692
2017-01-10,21,571,1446,1023,1536,6895,1197,187,3621,555,1634
2017-01-10,22,535,1475,924,1488,6553,1113,187,3508,509,1546
2017-01-10,23,565,1414,854,1386,6087,986,124,3371,483,1456
2017-01-10,24,589,1414,814,1205,5616,885,90,3175,457,1359
2017-01-11,1,589,1350,731,1131,5216,816,85,3118,426,1296
2017-01-11,2,574,1304,697,1098,5006,773,58,3033,409,1276
2017-01-11,3,580,1305,678,1095,4919,760,63,2948,378,1260
2017-01-11,4,570,1287,672,1116,4870,750,87,2839,389,1252
2017-01-11,5,567,1289,687,1107,4909,752,138,2775,380,1269
2017-01-11,6,553,1248,727,1160,5144,799,108,2912,399,1331
2017-01-11,7,522,1266,857,1220,5695,903,102,3203,422,1463
2017-01-11,8,559,1245,856,1385,6316,1009,128,3380,482,1624
2017-01-11,9,594,1280,846,1281,6376,1002,168,3363,478,1636
2017-01-11,10,586,1353,819,1139,6371,918,187,3323,467,1596
2017-01-11,11,576,1310,775,997,6378,859,176,3344,469,1622
2017-01-11,12,568,1244,746,930,6430,834,114,3451,477,1617
2017-01-11,13,567,1333,724,893,6541,796,84,3402,465,1573
2017-01-11,14,560,1310,727,874,6544,898,73,3405,466,1625
2017-01-11,15,558,1314,742,1013,6488,960,65,3463,470,1626
2017-01-11,16,555,1311,805,1197,6447,958,87,3497,477,1637
2017-01-11,17,564,1344,913,1347,6601,1036,215,3474,497,1654
2017-01-11,18,571,1417,1013,1422,6949,1146,101,3737,533,1676
2017-01-11,19,560,1409,955,1417,6861,1139,77,3736,526,1630
2017-01-11,20,565,1403,926,1406,6705,1122,69,3668,540,1596
2017-01-11,21,564,1418,882,1375,6551,1096,200,3494,518,1572
2017-01-11,22,599,1354,818,1299,6301,1023,172,3381,498,1511
2017-01-11,23,591,1302,719,1219,5858,945,227,3121,459,1421
2017-01-11,24,576,1230,703,1047,5407,845,248,2910,403,1312
2017-01-12,1,560,1198,841,809,5061,810,258,2825,390,1243
2017-01-12,2,549,1233,908,732,4851,784,257,2802,396,1220
2017-01-12,3,542,1231,879,730,4706,754,246,2790,380,1196
2017-01-12,4,537,1234,899,725,4633,740,243,2694,375,1230
2017-01-12,5,536,1191,911,721,4651,746,230,2578,380,1235
2017-01-12,6,538,1221,960,765,4866,799,247,2661,371,1319
2017-01-12,7,559,1262,955,1004,5425,913,266,2905,407,1443
2017-01-12,8,589,1310,907,1258,6120,1031,289,3221,465,1620
2017-01-12,9,611,1338,901,1275,6284,1052,306,3259,486,1693
2017-01-12,10,604,1306,882,1242,6406,1038,312,3234,491,1732
2017-01-12,11,591,1271,869,1188,6474,1027,300,3243,510,1769
2017-01-12,12,580,1306,866,1159,6557,1043,306,3273,522,1791
2017-01-12,13,575,1284,871,1191,6667,1069,297,3338,520,1767
2017-01-12,14,585,1238,880,1278,6678,1080,298,3279,520,1750
2017-01-12,15,579,1221,884,1275,6597,1082,274,3192,504,1740
2017-01-12,16,579,1238,901,1300,6590,1099,270,3253,498,1745
2017-01-12,17,592,1311,968,1381,6738,1137,273,3380,514,1760
2017-01-12,18,607,1381,1041,1425,6935,1222,272,3522,547,1799
2017-01-12,19,623,1387,1004,1422,6926,1223,264,3507,534,1805
2017-01-12,20,627,1426,985,1421,6817,1217,262,3475,524,1780
2017-01-12,21,660,1423,940,1423,6672,1189,239,3408,520,1761
2017-01-12,22,663,1446,885,1342,6408,1123,228,3288,511,1699
2017-01-12,23,648,1428,780,1280,5965,1029,206,3071,463,1604
2017-01-12,24,625,1403,814,1071,5481,944,202,2869,418,1507
2017-01-13,1,621,1368,737,1053,5182,884,190,2705,401,1438
2017-01-13,2,615,1371,714,1023,4970,855,192,2604,384,1403
2017-01-13,3,605,1331,708,1013,4873,845,232,2538,379,1389
2017-01-13,4,606,1298,697,1026,4844,841,207,2537,385,1406
2017-01-13,5,603,1305,720,1049,4906,860,236,2543,387,1429
2017-01-13,6,599,1323,776,1090,5133,918,241,2703,404,1487
2017-01-13,7,611,1353,928,1171,5710,1028,202,3059,457,1607
2017-01-13,8,597,1409,967,1312,6318,1146,182,3423,520,1765
2017-01-13,9,602,1408,932,1243,6473,1159,206,3453,519,1774
2017-01-13,10,612,1370,936,1020,6533,1143,217,3410,499,1726
2017-01-13,11,603,1316,888,926,6552,1116,210,3363,496,1701
2017-01-13,12,595,1293,877,884,6616,1069,219,3348,494,1691
2017-01-13,13,580,1274,858,860,6650,1048,230,3265,498,1682
2017-01-13,14,568,1249,834,869,6681,1042,242,3314,499,1667
2017-01-13,15,565,1252,876,943,6683,1071,263,3325,495,1700
2017-01-13,16,568,1271,927,1140,6658,1110,285,3346,509,1749
2017-01-13,17,583,1343,1023,1352,6783,1194,297,3418,533,1799
2017-01-13,18,604,1431,1134,1476,7035,1301,302,3607,567,1855
2017-01-13,19,624,1444,1132,1450,7010,1316,323,3584,568,1851
2017-01-13,20,659,1465,1171,1385,6907,1312,361,3544,565,1833
2017-01-13,21,666,1458,1155,1368,6775,1295,355,3471,557,1809
2017-01-13,22,651,1448,1088,1297,6515,1247,326,3391,542,1748
2017-01-13,23,631,1427,1039,1208,6178,1171,316,3156,497,1652
2017-01-13,24,615,1391,972,1139,5741,1085,309,2886,459,1544
2017-01-14,1,604,1294,887,1132,5387,1019,299,2724,444,1487
2017-01-14,2,589,1287,871,1121,5184,983,282,2676,431,1457
2017-01-14,3,572,1295,850,1131,5050,968,270,2622,422,1454
2017-01-14,4,569,1320,883,1089,4955,964,252,2636,421,1447
2017-01-14,5,567,1310,891,1106,4920,971,243,2667,422,1454
2017-01-14,6,560,1282,948,1110,5012,996,280,2681,421,1480
2017-01-14,7,569,1291,1005,1160,5222,1050,280,2803,452,1537
2017-01-14,8,586,1302,1061,1218,5492,1124,282,2961,481,1605
2017-01-14,9,602,1339,1114,1260,5730,1184,292,3100,498,1656
2017-01-14,10,603,1386,1145,1259,5974,1196,311,3177,520,1692
2017-01-14,11,572,1402,1115,1230,6143,1164,310,3201,535,1693
2017-01-14,12,550,1403,1097,1170,6241,1157,308,3220,548,1637
2017-01-14,13,543,1432,1100,1141,6247,1128,307,3175,547,1651
2017-01-14,14,531,1415,1106,1153,6193,1112,309,3126,537,1657
2017-01-14,15,521,1384,1118,1193,6074,1085,298,3074,525,1647
2017-01-14,16,483,1399,1182,1183,6037,1101,292,3068,521,1649
2017-01-14,17,498,1435,1224,1301,6131,1167,297,3141,534,1663
2017-01-14,18,527,1462,1291,1380,6442,1276,307,3305,566,1734
2017-01-14,19,563,1431,1277,1329,6484,1266,291,3280,556,1745
2017-01-14,20,572,1443,1184,1342,6333,1223,269,3209,540,1717
2017-01-14,21,564,1483,1105,1298,6162,1178,260,3128,529,1688
2017-01-14,22,565,1460,1076,1260,5958,1120,262,2975,512,1634
2017-01-14,23,559,1443,1012,1173,5709,1049,255,2837,484,1556
2017-01-14,24,552,1418,937,1115,5417,969,245,2665,447,1489
2017-01-15,1,535,1378,898,1059,5130,906,223,2564,418,1431
2017-01-15,2,529,1358,831,1067,4915,868,229,2457,404,1396
2017-01-15,3,528,1321,787,1083,4765,849,248,2428,403,1393
2017-01-15,4,523,1320,788,1076,4690,841,266,2426,406,1387
2017-01-15,5,521,1325,796,1082,4655,842,285,2408,403,1397
2017-01-15,6,512,1328,867,1056,4703,860,293,2475,396,1406
2017-01-15,7,516,1328,927,1073,4837,903,304,2514,412,1452
2017-01-15,8,531,1342,947,1147,5023,971,312,2665,439,1518
2017-01-15,9,548,1387,983,1077,5231,1003,324,2763,452,1546
2017-01-15,10,550,1394,982,880,5484,960,319,2848,461,1502
2017-01-15,11,545,1398,928,819,5661,902,320,2881,467,1432
2017-01-15,12,569,1371,892,810,5786,875,316,2885,491,1403
2017-01-15,13,563,1369,914,765,5844,855,298,2898,493,1390
2017-01-15,14,549,1346,946,762,5838,813,279,2919,476,1392
2017-01-15,15,538,1344,973,823,5864,855,281,2873,475,1403
2017-01-15,16,531,1352,1026,960,5902,979,299,2922,483,1466
2017-01-15,17,549,1400,1091,1260,6074,1109,316,3078,511,1604
2017-01-15,18,566,1429,1225,1414,6461,1225,304,3350,554,1740
2017-01-15,19,581,1424,1220,1395,6499,1215,286,3379,546,1759
2017-01-15,20,583,1423,1196,1353,6361,1176,276,3306,532,1728
2017-01-15,21,576,1406,1210,1270,6211,1132,262,3236,518,1698
2017-01-15,22,573,1403,1155,1187,5986,1069,241,3085,502,1658
2017-01-15,23,554,1372,1106,1085,5666,981,221,2931,470,1594
2017-01-15,24,531,1340,992,1025,5325,898,261,2726,437,1523
2017-01-16,1,511,1292,854,1076,5089,848,257,2601,416,1493
2017-01-16,2,509,1287,786,1107,4922,827,250,2571,411,1474
2017-01-16,3,510,1279,757,1117,4812,824,242,2589,418,1479
